,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool
11615,1000 Bruxelles,Apartment block,1100000,,450.0,,,,,,,,450.0,,2.0,,
11616,1030 Schaerbeek,Apartment block,1099000,6.0,364.0,,0.0,,1.0,8.0,,,364.0,170.0,2.0, To renovate,
11617,4020 Lige,Apartment block,1099000,6.0,307.0,,1.0,,1.0,30.0,,,307.0,100.0,2.0, As new,
11618,2580 Putte,House,1099000,3.0,268.0,,0.0,,,,,,268.0,17219.0,4.0,,
11619,3583 Paal,Villa,1099000,4.0,,Installed,0.0,,,,,,,35000.0,4.0,,
11620,1861 Meise Wolvertem,Villa,1099000,4.0,300.0,Hyper equipped,0.0,,1.0,100.0,1.0,19700.0,300.0,20000.0,4.0, Just renovated,
11621,1950 Kraainem,Villa,1098000,4.0,190.0,Hyper equipped,0.0,,1.0,45.0,1.0,500.0,190.0,926.0,4.0, Good,
11622,2840 Rumst,Villa,1098000,5.0,417.0,Installed,0.0,,,,1.0,3700.0,417.0,3973.0,4.0, Just renovated,
11623,1030 Schaerbeek,Apartment block,1095000,7.0,400.0,Not installed,,,1.0,32.0,1.0,80.0,400.0,170.0,2.0, To renovate,
11624,1060 Saint-Gilles,Apartment block,1095000,,225.0,,1.0,,,,,,225.0,113.0,2.0, Good,
11625,1933 Sterrebeek,Ground floor,1095000,3.0,169.0,Hyper equipped,0.0,,1.0,22.0,1.0,137.0,169.0,,2.0, As new,
11626,1000 Brussels,Mansion,1095000,5.0,320.0,USA hyper equipped,0.0,,1.0,26.0,,,320.0,84.0,2.0, As new,
11627,1050 Ixelles,Mansion,1095000,5.0,320.0,USA hyper equipped,0.0,,1.0,26.0,,,320.0,84.0,2.0, As new,
11628,8300 Knokke-Heist,Apartment,1095000,3.0,113.0,Hyper equipped,0.0,,,,,,113.0,,2.0, Just renovated,
11629,8300 Knokke-Heist,House,1095000,3.0,225.0,Hyper equipped,,,,,,,225.0,325.0,3.0, As new,
11630,8300 Knokke,Penthouse,1095000,3.0,113.0,Installed,0.0,,1.0,20.0,,,113.0,,3.0, Good,
11631,8300 Knokke,Apartment,1095000,2.0,100.0,Installed,,,,,,,100.0,,,,
11632,1410 Waterloo,Exceptional property,1095000,5.0,480.0,Hyper equipped,,,1.0,20.0,,,480.0,3240.0,4.0, As new,
11633,1420 Braine-lAlleud,Exceptional property,1095000,5.0,480.0,Hyper equipped,,,1.0,20.0,,,480.0,3240.0,4.0, As new,
11634,9000 Gent,Penthouse,1095000,2.0,209.0,,,,1.0,80.0,,,209.0,,,,
11635,8300 Knokke,Apartment,1095000,2.0,113.0,,0.0,,,,,,113.0,,, Just renovated,
11636,8000 Brugge,Mansion,1095000,4.0,391.0,,,,,,,,391.0,257.0,,,
11637,8300 Knokke-Heist,Duplex,1095000,3.0,117.0,Hyper equipped,,,,,,,117.0,,2.0,,
11638,6940 Durbuy,House,1095000,5.0,,Semi equipped,0.0,,,,,,,3810.0,4.0,,
11639,8300 Knokke-Heist,Apartment,1095000,2.0,113.0,Installed,0.0,,1.0,35.0,,,113.0,,2.0, Good,
11640,3910 Pelt,Villa,1095000,4.0,540.0,Installed,0.0,,,,1.0,2268.0,540.0,2268.0,4.0, Good,
11641,1030 Schaerbeek,Apartment block,1095000,6.0,,USA installed,0.0,,,,,,,96.0,3.0, As new,
11642,1060 SAINT-GILLES,Apartment block,1095000,4.0,300.0,,,,,,,,300.0,140.0,2.0, As new,
11643,1050 Ixelles,Apartment block,1095000,4.0,300.0,,,,,,,,300.0,140.0,2.0, As new,
11644,3500 Hasselt,House,1095000,4.0,417.0,,0.0,,,,,,417.0,1896.0,4.0, Good,
11645,2018 Antwerp,Mansion,1095000,5.0,400.0,,0.0,,,,,,400.0,133.0,, Good,
11646,2970 Schilde,Villa,1095000,5.0,400.0,,0.0,,,,1.0,3980.0,400.0,3980.0,4.0,,
11647,3290 Diest,Mansion,1095000,,610.0,,0.0,,,,,,610.0,1200.0,3.0,,
11648,8000 Brugge,Mansion,1095000,4.0,,Hyper equipped,,,,,,,,257.0,3.0, As new,
11649,2340 Beerse,Manor house,1095000,3.0,,,0.0,,,,,,,7643.0,4.0, As new,
11650,8300 Knokke,Duplex,1095000,2.0,,,0.0,,,,,,,,,,
11651,8300 Knokke-Heist,Duplex,1095000,2.0,113.0,Installed,0.0,,,,,,113.0,,, As new,
11652,8790 Waregem,Apartment block,1095000,,,,,,,,,,,,,,
11653,1700 Dilbeek,Villa,1095000,6.0,400.0,Hyper equipped,0.0,,,,,,400.0,1975.0,4.0, Good,
11654,2920 Kalmthout,Villa,1095000,5.0,520.0,Hyper equipped,0.0,,,,,,520.0,1852.0,4.0, Good,
11655,2018 Antwerp,Mansion,1095000,5.0,400.0,,,,1.0,25.0,1.0,30.0,400.0,135.0,2.0,,
11656,8300 Knokke,Duplex,1095000,2.0,116.0,Installed,1.0,,,,,,116.0,,, Just renovated,
11657,9170 Meerdonk,House,1095000,4.0,280.0,Semi equipped,0.0,,,,,,280.0,8796.0,4.0,,
11658,8300 Knokke-Heist,Apartment,1095000,2.0,116.0,,,,,,,,116.0,,,,
11659,1325 Chaumont-Gistoux,House,1095000,7.0,1548.0,Semi equipped,0.0,,,,,,1548.0,2578.0,, To renovate,
11660,8300 Knokke,Duplex,1095000,3.0,,,0.0,,,,,,,,,,
11661,8300 Knokke-Heist,Duplex,1095000,2.0,116.0,Hyper equipped,0.0,,,,,,116.0,,, Good,
11662,8300 Knokke-Heist,Duplex,1095000,2.0,113.0,,,,,,,,113.0,,2.0,,
11663,1420 Braine-lAlleud,Exceptional property,1095000,6.0,,Hyper equipped,0.0,,,,,,,2163.0,4.0, As new,
11664,1640 Rhode-Saint-Gense,Exceptional property,1095000,6.0,,Hyper equipped,0.0,,,,,,,2163.0,4.0, As new,
11665,1060 Saint-Gilles,House,1095000,4.0,,,1.0,,,,,,,,, Just renovated,
11666,1700 Dilbeek,Exceptional property,1093676,4.0,342.0,,0.0,,,,,,342.0,1046.0,4.0, As new,
11667,3500 Hasselt,Penthouse,1091500,3.0,182.0,,,,1.0,55.0,,,182.0,,,,
11668,2350 Vosselaar,Villa,1090000,4.0,562.0,Installed,0.0,,,,,,562.0,2554.0,4.0, As new,
11669,4260 Braives,Mixed-use building,1090000,3.0,668.0,Hyper equipped,0.0,,1.0,70.0,,,668.0,1700.0,4.0, Good,
11670,1000 Bruxelles,Apartment block,1090000,4.0,423.0,USA hyper equipped,0.0,,,,1.0,76.0,423.0,218.0,2.0, Good,
11671,1040 Etterbeek,Apartment block,1090000,4.0,423.0,USA hyper equipped,0.0,,,,1.0,76.0,423.0,218.0,2.0, Good,
11672,1640 St-Genesius-Rode,House,1090000,4.0,230.0,Hyper equipped,0.0,,1.0,25.0,,,230.0,1262.0,4.0, Good,
11673,2000 Antwerp,Mansion,1090000,3.0,236.0,USA installed,0.0,,,,,,236.0,,2.0, Good,
11674,9982 Sint-Jan-in-Eremo,Villa,1090000,3.0,663.0,Installed,,,,,,,663.0,6372.0,, As new,
11675,8730 Beernem,Villa,1090000,5.0,,Installed,0.0,,,,,,,2955.0,4.0, As new,
11676,7730 Estaimpuis Nchin,Villa,1090000,5.0,500.0,Hyper equipped,,,,,,,500.0,1744.0,4.0, As new,
11677,7730 NCHIN,Villa,1090000,5.0,385.0,Installed,0.0,,1.0,50.0,,,385.0,1744.0,4.0, Good,
11678,7730 Nchin,Villa,1090000,5.0,550.0,Hyper equipped,0.0,,1.0,48.0,1.0,1000.0,550.0,1744.0,4.0, As new,
11679,1090 Jette,Apartment block,1090000,8.0,460.0,Semi equipped,0.0,,,,,,460.0,,2.0,,
11680,7520 TEMPLEUVE,Farmhouse,1090000,1.0,800.0,,0.0,,1.0,600.0,,,800.0,11000.0,,,
11681,7700 Mouscron,Apartment,1090000,28.0,1443.0,,,,,,,,1443.0,,,,
11682,1970 Wezembeek-Oppem,House,1085000,3.0,185.0,USA hyper equipped,0.0,,1.0,30.0,1.0,875.0,185.0,992.0,4.0, As new,
11683,1050 Ixelles,Apartment block,1085000,5.0,310.0,Semi equipped,0.0,,,,1.0,86.0,310.0,192.0,2.0, Good,
11684,1970 Wezembeek-Oppem,House,1085000,3.0,150.0,Hyper equipped,0.0,,1.0,30.0,,,150.0,992.0,4.0, As new,
11685,1970 Wezembeek-Oppem,Villa,1085000,3.0,150.0,USA hyper equipped,,,1.0,50.0,1.0,500.0,150.0,100.0,4.0, As new,
11686,8300 Knokke,Villa,1085000,4.0,308.0,,0.0,,,,,,308.0,609.0,, As new,
11687,1340 Ottignies-Louvain-la-Neuve,Villa,1085000,4.0,388.0,Hyper equipped,0.0,,1.0,40.0,1.0,1388.0,388.0,1388.0,4.0, As new,
11688,2900 Schoten,Apartment block,1085000,,,,,,,,,,,414.0,,,
11689,8300 Knokke,Villa,1085000,4.0,309.0,,0.0,,,,,,309.0,609.0,,,
11690,1410 Waterloo,Villa,1080000,5.0,333.0,Hyper equipped,,,1.0,68.0,,,333.0,1100.0,4.0, As new,
11691,1200 Woluwe-Saint-Lambert,Exceptional property,1075000,5.0,309.0,Installed,,,1.0,15.0,1.0,80.0,309.0,210.0,2.0, As new,
11692,1040 Etterbeek,Apartment,1075000,3.0,173.0,Hyper equipped,0.0,,1.0,14.0,,,173.0,,2.0, Just renovated,
11693,1200 Woluwe-Saint-Lambert,Apartment,1075000,3.0,174.0,Hyper equipped,0.0,,1.0,10.0,,,174.0,,3.0,,
11694,8301 Duinbergen,Apartment,1075000,3.0,129.0,,,,,,,,129.0,,, As new,
11695,8300 Knokke-Heist,Apartment,1075000,3.0,129.0,,,,,,,,129.0,,, As new,
11696,2500 Lier,Apartment block,1075000,7.0,305.0,Hyper equipped,0.0,,1.0,27.0,,,305.0,434.0,2.0, Just renovated,
11697,3110 Rotselaar,Villa,1075000,4.0,355.0,,0.0,,,,,,355.0,4032.0,4.0, Good,
11698,2018 Antwerp,Mixed-use building,1075000,5.0,549.0,Semi equipped,0.0,,1.0,15.0,,,549.0,222.0,2.0, Good,
11699,1501 Halle,Country house,1075000,4.0,337.0,,1.0,,,,,,337.0,5142.0,4.0,,
11700,1040 Etterbeek,Mansion,1075000,4.0,264.0,USA hyper equipped,0.0,,,,,,264.0,155.0,2.0,,
11701,3140 Keerbergen,Villa,1075000,3.0,334.0,Hyper equipped,0.0,,1.0,27.0,1.0,1200.0,334.0,1500.0,, As new,
11702,2321 Hoogstraten,Farmhouse,1075000,3.0,233.0,Installed,0.0,,,,1.0,32212.0,233.0,32212.0,4.0, Good,
11703,8301 Duinbergen,Duplex,1075000,3.0,125.0,,,,,,,,125.0,,, As new,
11704,2930 Brasschaat,Apartment,1075000,3.0,220.0,Installed,0.0,,1.0,85.0,1.0,16809.0,220.0,,2.0, As new,
11705,4400 Flmalle,Apartment block,1075000,14.0,630.0,USA installed,0.0,,,,,,630.0,383.0,3.0,,
11706,2000 Antwerpen,House,1075000,4.0,,,,,,,,,,149.0,2.0, As new,
11707,4000 Lige,Apartment block,1075000,14.0,630.0,USA installed,0.0,,1.0,8.0,,,630.0,383.0,3.0,,
11708,3930 Hamont-Achel,Mansion,1075000,10.0,618.0,,0.0,,,,,,618.0,1083.0,,,
11709,4607 Mortroux,Farmhouse,1070000,9.0,418.0,Installed,0.0,,,,,,418.0,2808.0,3.0,,
11710,2000 Antwerp,New real estate project - Apartments,1070000,,,,,,,,,,,,,,
11711,2000 Antwerp,Apartment,1070000,2.0,147.0,,,,1.0,17.0,,,147.0,,,,
11712,8500 Kortrijk,Penthouse,1069000,3.0,161.0,,0.0,,1.0,60.0,,,161.0,,,,
11713,8300 Knokke,Apartment,1065000,3.0,150.0,Installed,,,,,,,150.0,,,,
11714,3740 Bilzen,Villa,1065000,2.0,355.0,,,,,,,,355.0,1871.0,,,
11715,1050 Ixelles,House,1065000,4.0,411.0,,0.0,,1.0,2.0,1.0,250.0,411.0,350.0,2.0, To be done up,
11716,9830 Sint-Martens-Latem,Villa,1065000,5.0,280.0,,0.0,,,,,,280.0,990.0,,,
11717,9830 Sint-Martens-Latem,Villa,1065000,3.0,,,,,,,,,,990.0,4.0, As new,
11718,2900 Schoten,Apartment,1065000,3.0,300.0,,0.0,,,,,,300.0,,2.0,,
11719,2900 Schoten,Apartment,1065000,4.0,291.0,Installed,0.0,,1.0,38.0,,,291.0,,3.0, As new,
11720,3090 Overijse,Villa,1060000,4.0,335.0,Hyper equipped,,,1.0,74.0,,,335.0,5558.0,4.0, Good,
11721,1080 Molenbeek-St-Jean,Apartment block,1060000,11.0,,Installed,,,,,,,,170.0,2.0, To be done up,
11722,1700 Dilbeek,Exceptional property,1058038,3.0,315.0,,0.0,,,,,,315.0,669.0,4.0, As new,
11723,2970 Schilde,Residentie THB209,304165,,,,,,,,,,,,,,
11724,1040 Etterbeek,Mansion,1050000,5.0,468.0,Installed,0.0,,,,1.0,53.0,468.0,170.0,2.0, Good,
11725,1150 SINT-PIETERS-WOLUWE,Mansion,1050000,5.0,468.0,Installed,0.0,,,,1.0,53.0,468.0,170.0,2.0, Good,
11726,1200 SINT-LAMBRECHTS-WOLUWE,Mansion,1050000,5.0,468.0,Installed,0.0,,,,1.0,53.0,468.0,170.0,2.0, Good,
11727,1200 SINT-LAMBRECHTS-WOLUWE,Apartment block,1050000,5.0,468.0,Installed,0.0,,,,1.0,53.0,468.0,170.0,2.0, Good,
11728,1755 Gooik,House,1050000,3.0,426.0,Installed,0.0,,,,,,426.0,1412.0,4.0, Good,
11729,9000 Gent,House,1050000,3.0,220.0,Semi equipped,0.0,,1.0,12.0,,,220.0,56.0,2.0, To restore,
11730,1180 Uccle,House,1050000,4.0,280.0,Hyper equipped,0.0,,1.0,25.0,1.0,190.0,280.0,400.0,3.0, As new,
11731,1150 Woluwe-Saint-Pierre,House,1050000,4.0,230.0,Hyper equipped,0.0,,1.0,25.0,1.0,1000.0,230.0,1514.0,3.0, Good,
11732,1950 Kraainem,House,1050000,5.0,320.0,Hyper equipped,0.0,,,,,,320.0,915.0,3.0, Good,
11733,6700 BONNERT,House,1050000,4.0,500.0,USA hyper equipped,0.0,,1.0,100.0,,,500.0,3350.0,4.0, Good,
11734,8434 Westende,Loft,1050000,1.0,78.0,,1.0,,,,,,78.0,,2.0, As new,
11735,2170 Merksem,Mixed-use building,1050000,6.0,,Hyper equipped,0.0,,1.0,6.0,,,,195.0,2.0, As new,
11736,2000 Antwerp,Penthouse,1050000,3.0,197.0,Hyper equipped,1.0,,1.0,74.0,,,197.0,,2.0,,
11737,2000 Antwerp,Exceptional property,1050000,2.0,211.0,USA hyper equipped,,,,,,,211.0,139.0,2.0, As new,
11738,8790 Waregem,Apartment,1050000,2.0,188.0,Hyper equipped,0.0,,,,,,188.0,,, As new,
11739,7520 Tournai Templeuve,Farmhouse,1050000,3.0,800.0,,,,,,,,800.0,11000.0,4.0, Good,
11740,1325 Chaumont-Gistoux,House,1050000,4.0,228.0,,0.0,,,,,,228.0,3400.0,4.0,,
11741,2900 Schoten,Villa,1050000,5.0,,,0.0,,1.0,1.0,1.0,1.0,,4927.0,4.0,,
11742,9040 Sint-Amandsberg,Villa,1050000,7.0,652.0,,,,,,,,652.0,544.0,, Just renovated,
11743,1050 Ixelles,Apartment block,1050000,,400.0,Not installed,0.0,,,,,,400.0,,,,
11744,1380 Ohain,Villa,1050000,4.0,260.0,Installed,0.0,,,,,,260.0,1999.0,4.0,,
11745,1180 Uccle,House,1050000,,1020.0,,0.0,,,,,,1020.0,,,,
11746,9000 Gent,Mixed-use building,1050000,3.0,220.0,Semi equipped,0.0,,1.0,12.0,,,220.0,56.0,2.0, To restore,
11747,8000 Brugge,Apartment,1050000,3.0,213.0,Hyper equipped,0.0,,1.0,27.0,,,213.0,,4.0, As new,
11748,2650 Edegem,House,1050000,5.0,,USA hyper equipped,0.0,,1.0,1.0,1.0,1.0,,615.0,4.0, Just renovated,
11749,2800 Mechelen,Apartment block,1050000,8.0,825.0,,,,,,,,825.0,543.0,2.0, To be done up,
11750,2800 Mechelen,Apartment,1050000,8.0,825.0,,,,,,,,825.0,,2.0, To be done up,
11751,9830 Sint-Martens-Latem,House,1050000,3.0,180.0,,0.0,,,,1.0,375.0,180.0,475.0,4.0,,
11752,4121 NEUPR,Villa,1050000,3.0,280.0,Installed,1.0,,1.0,37.0,,,280.0,2600.0,4.0,,
11753,2280 Bouwel,Villa,1050000,4.0,353.0,USA hyper equipped,0.0,,,,,,353.0,2950.0,4.0, As new,
11754,9300 Aalst,Exceptional property,1050000,5.0,564.0,USA hyper equipped,,,,,,,564.0,555.0,2.0, As new,
11755,8790 Waregem,Villa,1050000,5.0,799.0,,,,,,,,799.0,6574.0,,,
11756,1050 Ixelles,Apartment block,1050000,,350.0,,,,,,,,350.0,145.0,2.0, To be done up,
11757,2650 Edegem,Mixed-use building,1050000,,600.0,,,,,,,,600.0,694.0,4.0, As new,
11758,1050 Ixelles,Apartment block,1050000,,500.0,Installed,0.0,,,,,,500.0,,2.0,,
11759,1150 Woluwe-Saint-Pierre,Apartment block,1049000,3.0,375.0,Not installed,0.0,,,,,,375.0,125.0,3.0, Good,
11760,2880 Bornem,House,1049000,4.0,300.0,Installed,,,1.0,18.0,,,300.0,7845.0,4.0, Good,
11761,2930 Brasschaat,Villa,1049000,6.0,436.0,,0.0,,,,,,436.0,2193.0,4.0,,
11762,9100 Sint-Niklaas,Villa,1049000,6.0,,Not installed,,,1.0,72.0,1.0,1570.0,,2764.0,4.0, To be done up,
11763,1950 Kraainem,House,1045000,4.0,400.0,Hyper equipped,0.0,,1.0,30.0,1.0,400.0,400.0,840.0,4.0, Good,
11764,8300 Knokke,Res Moore,975000,,,,,,,,,,,,,,
11765,8300 Knokke,Apartment,1045000,3.0,132.0,USA hyper equipped,0.0,,1.0,13.0,,,132.0,,2.0, As new,
11766,8300 Knokke,NIKI DE SAINT PHALLE,445000,,,,,,,,,,,,,,
11767,9772 Wannegem-Lede,Villa,1045000,4.0,,Installed,,,,,,,,7790.0,,,
11768,1050 Ixelles,Apartment,1040000,3.0,223.0,USA uninstalled,0.0,,1.0,5.0,,,223.0,,2.0, As new,
11769,2800 Mechelen,Mixed-use building,1040000,9.0,,,0.0,,,,,,,5128.0,4.0, As new,
11770,1180 Uccle,Ground floor,1035000,5.0,235.0,Hyper equipped,,,,,,,235.0,,2.0, As new,
11771,1180 Uccle,Ground floor,1035000,5.0,235.0,Hyper equipped,0.0,,1.0,70.0,1.0,400.0,235.0,,2.0, As new,
11772,3798 Fourons,Apartment block,1030000,12.0,720.0,Installed,0.0,,,,1.0,200.0,720.0,1247.0,4.0, Good,
11773,1570 Galmaarden,House,1030000,3.0,450.0,USA installed,0.0,,,,,,450.0,4523.0,4.0, As new,
11774,1853 Grimbergen,Mixed-use building,1030000,5.0,380.0,USA semi equipped,,,1.0,16.0,,,380.0,275.0,2.0,,
11775,2500 Lier,Apartment block,1026520,8.0,,,1.0,,,,,,,,3.0, As new,
11776,1060 Saint-Gilles,Apartment block,1025000,11.0,400.0,Not installed,,,,,,,400.0,130.0,2.0, To renovate,
11777,2018 Antwerp,House,1025000,8.0,289.0,Installed,0.0,,,,,,289.0,158.0,2.0, Good,
11778,2970 Schilde,Villa,1024000,4.0,500.0,,0.0,,,,,,500.0,2175.0,4.0, As new,
11779,1060 Saint-Gilles,Duplex,1020000,4.0,190.0,USA hyper equipped,0.0,,1.0,20.0,,,190.0,,2.0, As new,
11780,8420 Wenduine,House,1020000,8.0,338.0,Installed,1.0,,1.0,23.0,,,338.0,119.0,, As new,
11781,9990 Maldegem,House,1016709,4.0,,,0.0,,,,,,,2605.0,4.0,,
11782,9250 Waasmunster,Area,889000,,,,,,,,,,,,,,
11783,9250 Waasmunster,Apartment,1015000,3.0,253.0,,0.0,,1.0,137.0,1.0,10000.0,253.0,,3.0, As new,
11784,9992 Middelburg,Villa,1011712,4.0,,,,,,,,,,2604.0,,,
11785,1700 Dilbeek,Exceptional property,1001223,3.0,205.0,,0.0,,,,,,205.0,1001.0,4.0, As new,
11786,8660 De Panne,New real estate project - Apartments,375011,,,,,,,,,,,,,,
11787,1852 Beigem,Country house,1000000,5.0,260.0,,0.0,,,,,,260.0,15740.0,4.0, Good,
11788,4317 Faimes,Exceptional property,1000000,5.0,430.0,USA hyper equipped,0.0,,1.0,65.0,1.0,6000.0,430.0,6277.0,4.0, As new,
11789,1380 OHAIN,Exceptional property,1000000,6.0,376.0,Semi equipped,0.0,,,,1.0,2000.0,376.0,2230.0,3.0, To renovate,
11790,6830 Bouillon,Villa,1000000,4.0,278.0,Hyper equipped,0.0,,,,,,278.0,3617.0,4.0, As new,
11791,1210 Saint-Josse-ten-Noode,Mixed-use building,1000000,7.0,466.0,,0.0,,1.0,10.0,,,466.0,230.0,2.0, To renovate,
11792,8300 Knokke-Heist Knokke,Apartment,1000000,1.0,68.0,Hyper equipped,1.0,,,,,,68.0,,, Good,
11793,1650 Beersel,House,1000000,5.0,,,0.0,,,,,,,1651.0,4.0, As new,
11794,8300 Knokke-Heist,Apartment,1000000,1.0,68.0,,1.0,,,,,,68.0,,, As new,
11795,1861 Meise Wolvertem,House,1000000,3.0,400.0,,,,,,,,400.0,800.0,3.0, As new,
11796,4000 Lige,Mixed-use building,1000000,3.0,250.0,Installed,1.0,,,,,,250.0,80.0,2.0, As new,
11797,5000 Namur,House,1000000,15.0,830.0,Semi equipped,0.0,,,,,,830.0,,2.0, To be done up,
11798,4950 Waimes,Country house,1000000,7.0,350.0,,1.0,,1.0,1.0,1.0,2000.0,350.0,9400.0,4.0, As new,
11799,1300 Wavre,Mixed-use building,1000000,,,,,,,,,,,,4.0, Good,
11800,1360 Perwez,Mixed-use building,1000000,,,,,,,,,,,,4.0, Good,
11801,1435 Mont-Saint-Guibert,Mixed-use building,1000000,,,,,,,,,,,,4.0, Good,
11802,1450 Chastre,Mixed-use building,1000000,,,,,,,,,,,,4.0, Good,
11803,8450 Bredene,Blauwe parel Residentie Waterweelde,370000,,,,,,,,,,,,,,
11804,3001 Heverlee,Penthouse,1000000,4.0,236.0,Hyper equipped,0.0,,1.0,117.0,,,236.0,,4.0, As new,
11805,2000 Antwerp,House,1000000,5.0,,Not installed,0.0,,,,,,,65.0,2.0,,
11806,7000 Mons,Apartment block,1000000,8.0,500.0,Installed,0.0,,,,,,500.0,,3.0,,
11807,9000 Gent,Apartment block,1000000,,,,0.0,,,,,,,,2.0, Good,
11808,3140 Keerbergen,Penthouse,999999,4.0,244.0,Hyper equipped,0.0,,1.0,59.0,,,244.0,,4.0, As new,
11809,2018 Antwerp,Apartment,999999,4.0,223.0,Hyper equipped,0.0,,,,1.0,130.0,223.0,,2.0, As new,
11810,9990 Maldegem,Villa,999999,5.0,443.0,,,,,,,,443.0,2310.0,,,
11811,7332 Saint-Ghislain,House,999999,3.0,,Hyper equipped,0.0,,1.0,10.0,1.0,100.0,,250.0,3.0,,
11812,8650 Houthulst,House,999999,5.0,,Installed,,,,,,,,716.0,4.0, Good,
11813,9620 Zottegem,Other properties,999500,5.0,350.0,Hyper equipped,0.0,,,,,,350.0,1251.0,4.0,,
11814,9620 Zottegem,Mansion,999500,5.0,350.0,Hyper equipped,0.0,,,,,,350.0,1251.0,4.0,,
11815,2030 Antwerpen 3,Penthouse,999500,3.0,,,,,,,,,,,,,
11816,2060 Antwerp 6,Penthouse,999500,3.0,,,,,,,,,,,,,
11817,2000 Antwerpen,Penthouse,999500,3.0,,,,,,,,,,,,,
11818,1020 Laeken,Apartment block,999000,10.0,,Semi equipped,0.0,,1.0,60.0,1.0,200.0,,602.0,3.0, To be done up,
11819,5570 Baronville,Villa,999000,8.0,492.0,Hyper equipped,1.0,,,,1.0,2100.0,492.0,2600.0,, As new,
11820,2018 Antwerp,Duplex,999000,4.0,225.0,Hyper equipped,0.0,,,,1.0,120.0,225.0,,, As new,
11821,9700 Oudenaarde,Villa,999000,4.0,537.0,,,,,,,,537.0,1860.0,, As new,
11822,1200 Woluwe-Saint-Lambert,Apartment,999000,4.0,300.0,Installed,,,,,,,300.0,,3.0,,
11823,6280 Gerpinnes,Villa,999000,5.0,565.0,,,,,,,,565.0,3169.0,4.0, Good,
11824,2018 Antwerp,Duplex,999000,4.0,223.0,USA hyper equipped,,,,,1.0,130.0,223.0,,2.0, As new,
11825,8470 Gistel,Mixed-use building,999000,,,,,,,,,,,4574.0,, To renovate,
11826,2330 Merksplas,Villa,999000,4.0,750.0,Installed,0.0,,,,,,750.0,2738.0,4.0, As new,
11827,8810 Lichtervelde,House,999000,4.0,405.0,Installed,0.0,,1.0,125.0,1.0,1940.0,405.0,3287.0,4.0, As new,
11828,2018 Antwerp,Ground floor,999000,4.0,,Hyper equipped,0.0,,,,1.0,120.0,,,2.0, As new,
11829,1190 Forest,Apartment block,999000,,640.0,,0.0,,,,,,640.0,264.0,2.0, Good,
11830,1420 Braine-lAlleud,Villa,999000,9.0,711.0,,,,,,,,711.0,5352.0,4.0, Good,
11831,1421 Braine-lAlleud Ophain-Bois-Seigneur-Isaac,Villa,999000,9.0,711.0,,,,,,,,711.0,5352.0,4.0, Good,
11832,1070 Anderlecht,Loft,999000,2.0,525.0,,0.0,,,,1.0,200.0,525.0,,3.0, As new,
11833,3120 Tremelo,Villa,999000,4.0,391.0,Hyper equipped,,,,,,,391.0,6805.0,4.0, As new,
11834,8810 Lichtervelde,House,999000,4.0,405.0,Installed,0.0,,,,1.0,1940.0,405.0,3287.0,4.0, As new,
11835,2980 Halle,Villa,999000,3.0,310.0,Hyper equipped,0.0,,1.0,200.0,1.0,2109.0,310.0,2109.0,4.0,,
11836,2980 Zoersel,House,999000,6.0,400.0,Hyper equipped,0.0,,1.0,80.0,,,400.0,2265.0,4.0, As new,
11837,6760 Virton,Exceptional property,999000,3.0,222.0,,,,,,,,222.0,140598.0,4.0, Good,
11838,3300 Oplinter,Villa,998000,3.0,240.0,Hyper equipped,0.0,,,,,,240.0,3393.0,,,
11839,1180 Uccle,Villa,998000,3.0,,,0.0,,,,1.0,1.0,,800.0,4.0, To renovate,
11840,2500 Lier,House,998000,6.0,,Installed,0.0,,,,,,,1805.0,4.0,,
11841,2930 Brasschaat,House,998000,8.0,606.0,Installed,0.0,,,,,,606.0,5749.0,4.0, Good,
11842,2610 Antwerpen,Apartment block,998000,10.0,320.0,Installed,1.0,,1.0,45.0,,,320.0,321.0,3.0, Good,
11843,1700 Dilbeek,House,998000,,340.0,Hyper equipped,0.0,,1.0,125.0,1.0,5000.0,340.0,55000.0,,,
11844,1785 Merchtem,Brouwerij Martinas,299000,,,,,,,,,,,,,,
11845,2320 Hoogstraten,Penthouse,995000,4.0,267.0,Installed,0.0,,,,,,267.0,,3.0, As new,
11846,1050 Ixelles,Apartment,995000,4.0,,Hyper equipped,,,1.0,5.0,,,,,2.0, As new,
11847,4000 Liege,Exceptional property,995000,10.0,650.0,Not installed,0.0,,,,1.0,4250.0,650.0,5200.0,4.0, To renovate,
11848,1180 Uccle,Apartment,995000,4.0,215.0,USA hyper equipped,0.0,,1.0,40.0,,,215.0,,3.0, As new,
11849,1420 Braine-lAlleud,Villa,995000,3.0,282.0,USA hyper equipped,,,,,1.0,900.0,282.0,1600.0,4.0, As new,
11850,1090 Jette,Villa,995000,3.0,260.0,Installed,0.0,,1.0,60.0,,,260.0,1053.0,4.0, Good,
11851,9600 Ronse,Loft,995000,4.0,294.0,Hyper equipped,0.0,,1.0,290.0,1.0,265.0,294.0,,4.0, As new,
11852,8300 Knokke-Heist,House,995000,6.0,215.0,USA semi equipped,,,,,1.0,249.0,215.0,249.0,4.0, To renovate,
